site_id,local_site_name,address,latitude,longitude,date,parameter,units,sample_measurement,aqi
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2020-10-27,Ozone,Parts per million,0.011941,15.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2020-10-28,Ozone,Parts per million,0.006647,13.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2020-10-29,Ozone,Parts per million,0.018294,19.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2020-10-30,Ozone,Parts per million,0.029,29.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-02-28,Ozone,Parts per million,0.032,30.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-01,Ozone,Parts per million,0.037529,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-02,Ozone,Parts per million,0.031294,34.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-03,Ozone,Parts per million,0.027059,33.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-04,Ozone,Parts per million,0.036647,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-05,Ozone,Parts per million,0.036059,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-06,Ozone,Parts per million,0.029059,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-07,Ozone,Parts per million,0.032529,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-08,Ozone,Parts per million,0.042176,43.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-09,Ozone,Parts per million,0.037529,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-10,Ozone,Parts per million,0.053353,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-11,Ozone,Parts per million,0.038471,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-12,Ozone,Parts per million,0.038824,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-13,Ozone,Parts per million,0.037176,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-14,Ozone,Parts per million,0.037647,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-15,Ozone,Parts per million,0.034706,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-16,Ozone,Parts per million,0.022059,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-17,Ozone,Parts per million,0.034471,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-18,Ozone,Parts per million,0.035235,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-19,Ozone,Parts per million,0.031882,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-20,Ozone,Parts per million,0.032882,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-21,Ozone,Parts per million,0.045588,47.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-22,Ozone,Parts per million,0.046941,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-23,Ozone,Parts per million,0.043471,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-24,Ozone,Parts per million,0.040824,42.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-25,Ozone,Parts per million,0.032412,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-26,Ozone,Parts per million,0.027941,30.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-27,Ozone,Parts per million,0.023824,27.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-28,Ozone,Parts per million,0.030765,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-29,Ozone,Parts per million,0.037882,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-30,Ozone,Parts per million,0.052235,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-03-31,Ozone,Parts per million,0.039824,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-01,Ozone,Parts per million,0.041529,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-02,Ozone,Parts per million,0.031294,43.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-03,Ozone,Parts per million,0.044235,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-04,Ozone,Parts per million,0.031059,49.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-05,Ozone,Parts per million,0.046412,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-06,Ozone,Parts per million,0.049529,77.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-07,Ozone,Parts per million,0.055294,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-08,Ozone,Parts per million,0.047294,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-09,Ozone,Parts per million,0.048294,47.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-10,Ozone,Parts per million,0.045765,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-11,Ozone,Parts per million,0.030882,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-12,Ozone,Parts per million,0.025176,28.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-13,Ozone,Parts per million,0.038353,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-14,Ozone,Parts per million,0.038706,42.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-15,Ozone,Parts per million,0.023294,23.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-16,Ozone,Parts per million,0.023882,25.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-17,Ozone,Parts per million,0.020647,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-18,Ozone,Parts per million,0.034765,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-19,Ozone,Parts per million,0.043706,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-20,Ozone,Parts per million,0.034765,33.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-21,Ozone,Parts per million,0.038882,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-22,Ozone,Parts per million,0.036235,43.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-23,Ozone,Parts per million,0.046059,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-24,Ozone,Parts per million,0.051588,67.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-25,Ozone,Parts per million,0.029529,32.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-26,Ozone,Parts per million,0.044118,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-27,Ozone,Parts per million,0.059118,97.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-28,Ozone,Parts per million,0.039588,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-29,Ozone,Parts per million,0.025824,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-04-30,Ozone,Parts per million,0.039059,42.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-01,Ozone,Parts per million,0.050412,49.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-02,Ozone,Parts per million,0.054118,67.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-03,Ozone,Parts per million,0.023429,30.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-04,Ozone,Parts per million,0.031353,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-05,Ozone,Parts per million,0.018471,25.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-06,Ozone,Parts per million,0.037235,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-07,Ozone,Parts per million,0.038412,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-08,Ozone,Parts per million,0.029882,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-09,Ozone,Parts per million,0.034471,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-18,Ozone,Parts per million,0.05975,93.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-19,Ozone,Parts per million,0.059647,97.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-20,Ozone,Parts per million,0.058412,105.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-21,Ozone,Parts per million,0.054118,87.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-22,Ozone,Parts per million,0.054882,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-23,Ozone,Parts per million,0.038765,61.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-24,Ozone,Parts per million,0.024647,30.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-25,Ozone,Parts per million,0.057294,84.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-26,Ozone,Parts per million,0.038412,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-27,Ozone,Parts per million,0.034588,34.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-28,Ozone,Parts per million,0.030353,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-29,Ozone,Parts per million,0.035824,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-30,Ozone,Parts per million,0.028294,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-05-31,Ozone,Parts per million,0.049706,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-01,Ozone,Parts per million,0.053176,71.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-03,Ozone,Parts per million,0.025294,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-04,Ozone,Parts per million,0.055647,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-05,Ozone,Parts per million,0.058882,100.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-06,Ozone,Parts per million,0.050471,84.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-07,Ozone,Parts per million,0.027882,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-08,Ozone,Parts per million,0.029529,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-09,Ozone,Parts per million,0.032412,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-10,Ozone,Parts per million,0.033059,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-11,Ozone,Parts per million,0.038882,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-12,Ozone,Parts per million,0.038059,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-13,Ozone,Parts per million,0.044529,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-14,Ozone,Parts per million,0.041706,47.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-15,Ozone,Parts per million,0.033647,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-16,Ozone,Parts per million,0.033412,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-17,Ozone,Parts per million,0.059,87.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-18,Ozone,Parts per million,0.042176,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-19,Ozone,Parts per million,0.039294,43.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-20,Ozone,Parts per million,0.045059,49.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-21,Ozone,Parts per million,0.033294,42.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-22,Ozone,Parts per million,0.027941,30.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-23,Ozone,Parts per million,0.046235,49.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-24,Ozone,Parts per million,0.047941,50.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-25,Ozone,Parts per million,0.036118,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-26,Ozone,Parts per million,0.040941,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-27,Ozone,Parts per million,0.034647,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-28,Ozone,Parts per million,0.037471,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-29,Ozone,Parts per million,0.032059,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-06-30,Ozone,Parts per million,0.024529,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-01,Ozone,Parts per million,0.028824,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-02,Ozone,Parts per million,0.021647,22.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-03,Ozone,Parts per million,0.034706,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-04,Ozone,Parts per million,0.033235,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-05,Ozone,Parts per million,0.048706,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-06,Ozone,Parts per million,0.046235,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-07,Ozone,Parts per million,0.041833,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-08,Ozone,Parts per million,0.036143,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-09,Ozone,Parts per million,0.031824,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-10,Ozone,Parts per million,0.033235,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-11,Ozone,Parts per million,0.023588,28.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-12,Ozone,Parts per million,0.025118,29.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-13,Ozone,Parts per million,0.034529,36.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-14,Ozone,Parts per million,0.045882,61.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-15,Ozone,Parts per million,0.039882,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-16,Ozone,Parts per million,0.033059,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-17,Ozone,Parts per million,0.033529,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-18,Ozone,Parts per million,0.029941,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-19,Ozone,Parts per million,0.043118,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-20,Ozone,Parts per million,0.049118,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-21,Ozone,Parts per million,0.027588,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-22,Ozone,Parts per million,0.024,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-23,Ozone,Parts per million,0.043059,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-24,Ozone,Parts per million,0.048,48.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-25,Ozone,Parts per million,0.044941,61.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-26,Ozone,Parts per million,0.048059,67.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-27,Ozone,Parts per million,0.056059,100.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-28,Ozone,Parts per million,0.060176,105.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-29,Ozone,Parts per million,0.054647,84.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-30,Ozone,Parts per million,0.030706,31.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-07-31,Ozone,Parts per million,0.037176,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-01,Ozone,Parts per million,0.038294,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-02,Ozone,Parts per million,0.027118,33.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-03,Ozone,Parts per million,0.040118,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-04,Ozone,Parts per million,0.038059,50.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-05,Ozone,Parts per million,0.051882,74.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-06,Ozone,Parts per million,0.053529,77.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-07,Ozone,Parts per million,0.047706,84.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-08,Ozone,Parts per million,0.043765,48.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-09,Ozone,Parts per million,0.043,54.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-10,Ozone,Parts per million,0.029824,32.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-11,Ozone,Parts per million,0.035765,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-12,Ozone,Parts per million,0.036706,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-13,Ozone,Parts per million,0.037353,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-14,Ozone,Parts per million,0.035353,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-15,Ozone,Parts per million,0.035412,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-16,Ozone,Parts per million,0.021529,28.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-17,Ozone,Parts per million,0.030059,39.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-18,Ozone,Parts per million,0.026294,29.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-19,Ozone,Parts per million,0.033529,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-20,Ozone,Parts per million,0.039647,58.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-21,Ozone,Parts per million,0.037882,49.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-22,Ozone,Parts per million,0.050176,97.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-30,Ozone,Parts per million,0.035214,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-08-31,Ozone,Parts per million,0.038882,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-01,Ozone,Parts per million,0.033471,34.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-02,Ozone,Parts per million,0.037118,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-03,Ozone,Parts per million,0.033412,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-04,Ozone,Parts per million,0.040882,47.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-05,Ozone,Parts per million,0.039824,42.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-06,Ozone,Parts per million,0.037588,43.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-07,Ozone,Parts per million,0.050118,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-08,Ozone,Parts per million,0.041059,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-09,Ozone,Parts per million,0.033647,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-10,Ozone,Parts per million,0.034,38.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-11,Ozone,Parts per million,0.043471,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-12,Ozone,Parts per million,0.048294,50.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-13,Ozone,Parts per million,0.043,45.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-14,Ozone,Parts per million,0.038353,40.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-15,Ozone,Parts per million,0.025941,35.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-16,Ozone,Parts per million,0.035706,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-17,Ozone,Parts per million,0.036529,51.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-18,Ozone,Parts per million,0.037824,44.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-19,Ozone,Parts per million,0.042941,46.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-20,Ozone,Parts per million,0.041824,48.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-21,Ozone,Parts per million,0.029412,33.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-22,Ozone,Parts per million,0.018118,19.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-23,Ozone,Parts per million,0.027353,28.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-24,Ozone,Parts per million,0.036882,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-25,Ozone,Parts per million,0.029588,37.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-26,Ozone,Parts per million,0.040824,41.0
0034,District 6,881 E. 152nd ST.,41.55523,-81.575256,2021-09-27,Ozone,Parts per million,0.046412,71.0
